Ilce,M2,Banyo,Kat,Bina_Yasi,Isinma,Balkon,Asansor,Garaj,Yapı Durumu,Kullanım Durumu,Tapu Durumu,Takas,Eşya Durumu,Fiyat,oda_sayisi,salon_sayisi
Sehzadeler,130,1,Kot 2,25 Yaşında,Kombi,Yok,Yok,Yok,İkinci El,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,4800000.0,3,1
Sehzadeler,100,1,1. Kat,5 Yaşında,Kombi,Yok,Yok,Yok,-,Boş,Kat Mülkiyeti,Hayır,Eşyalı Değil,2450000.0,2,1
Turgutlu,114,1,4. Kat,6 Yaşında,Kombi,Yok,Var,Yok,İkinci El,-,Kat Mülkiyeti,-,Eşyalı Değil,3850000.0,3,1
Yunusemre,280,4,-,2 Yaşında,Yerden Isıtma,Yok,Yok,Yok,İkinci El,-,Kat Mülkiyeti,Evet,-,22000000.0,5,1
Akhisar,145,2,4. Kat,1 Yaşında,Kombi,Var,Var,Var,-,Boş,Kat Mülkiyeti,Hayır,Eşyalı Değil,4350000.0,3,1
Salihli,135,-,-,-,-,Yok,Yok,Yok,-,-,-,-,-,2045000.0,3,1
Sehzadeler,135,-,-,-,-,Yok,Yok,Yok,-,-,-,-,-,4300000.0,3,1
Saruhanli,140,1,4. Kat,1 Yaşında,Kombi,Var,Var,Yok,-,Boş,Kat Mülkiyeti,Evet,Eşyalı,3600000.0,3,1
Salihli,190,2,3. Kat,8 Yaşında,Kombi,Var,Var,Var,-,-,Kat Mülkiyeti,-,-,7750000.0,3,1
Sehzadeler,55,1,Zemin,25 Yaşında,Kombi,Yok,Yok,Yok,İkinci El,Kiracılı,Kat İrtifakı,Evet,Eşyalı Değil,2750000.0,1,1
Yunusemre,55,1,2. Kat,1 Yaşında,Kombi,Yok,Yok,Yok,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,2950000.0,1,1
Salihli,200,1,3. Kat,5 Yaşında,Kombi,Yok,Var,Var,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Evet,Eşyalı Değil,5900000.0,3,1
Yunusemre,120,1,5. Kat,26 Yaşında,Kombi,Yok,Var,Var,-,Mülk Sahibi,Kat İrtifakı,Hayır,Eşyalı Değil,5100000.0,3,1
Sehzadeler,130,1,3. Kat,20 Yaşında,Kombi,Var,Var,Var,-,-,Kat İrtifakı,Hayır,Eşyalı Değil,3950000.0,3,1
Sarigol,300,1,-,26 Yaşında,Soba,Yok,Yok,Yok,-,Mülk Sahibi,Hisseli Tapu,Hayır,Eşyalı Değil,340000.0,2,1
Turgutlu,100,1,4. Kat,7 Yaşında,Kombi,Var,Yok,Yok,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,Eşyalı Değil,3500000.0,2,1
Yunusemre,95,1,Yüksek Giriş,3 Yaşında,Kombi,Yok,Yok,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,2850000.0,2,1
Sehzadeler,105,1,Ara Kat,25 Yaşında,Kombi,Var,Var,Yok,İkinci El,Boş,Kat Mülkiyeti,Evet,Eşyalı Değil,3590000.0,3,1
Yunusemre,135,-,-,-,-,Yok,Yok,Yok,-,-,-,-,-,4500000.0,3,1
Turgutlu,95,1,4. Kat,Sıfır Bina,Kombi,Yok,Var,Var,-,Boş,Kat İrtifakı,Evet,-,3150000.0,2,1
Turgutlu,152,2,4. Kat,1 Yaşında,Merkezi (Pay Öl...,Var,Var,Var,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,4650000.0,3,1
Salihli,210,2,4. Kat,6 Yaşında,Kombi,Yok,Yok,Var,İkinci El,Boş,Kat Mülkiyeti,Hayır,Eşyalı Değil,4400000.0,4,1
Turgutlu,127,1,4. Kat,1 Yaşında,Kombi,Var,Var,Var,-,Boş,Kat Mülkiyeti,Hayır,Eşyalı Değil,4500000.0,3,1
Turgutlu,155,2,5. Kat,15 Yaşında,Kombi,Var,Var,Var,İkinci El,Boş,Kat Mülkiyeti,Hayır,Eşyalı Değil,4500000.0,3,1
Akhisar,200,2,En Üst Kat,Sıfır Bina,Kombi,Var,Var,Var,Sıfır,Boş,Kat İrtifakı,-,Eşyalı Değil,3850000.0,4,1
Yunusemre,110,1,Yüksek Giriş,Sıfır Bina,Kombi,Yok,Yok,Yok,Sıfır,-,Müstakil Tapulu,Evet,Eşyalı Değil,3500000.0,3,0
Akhisar,105,1,Ara Kat,7 Yaşında,Kombi,Yok,Yok,Var,İkinci El,Kiracılı,Kat İrtifakı,Evet,Eşyalı Değil,4750000.0,2,1
Sehzadeler,130,1,Yüksek Giriş,30 Yaşında,Kombi,Yok,Var,Var,İkinci El,Boş,Kat Mülkiyeti,Evet,Eşyalı Değil,4450000.0,3,1
Yunusemre,135,1,5. Kat,13 Yaşında,Kombi,Var,Var,Var,İkinci El,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,6875000.0,3,1
Yunusemre,130,1,1. Kat,7 Yaşında,Kombi,Var,Var,Var,İkinci El,Boş,Kat İrtifakı,Evet,Eşyalı Değil,3950000.0,3,1
Yunusemre,245,1,3. Kat,3 Yaşında,Kombi,Var,Var,Var,-,Mülk Sahibi,Kat Mülkiyeti,Hayır,Eşyalı Değil,5250000.0,4,1
Akhisar,90,1,En Üst Kat,27 Yaşında,Soba,Yok,Yok,Yok,-,-,Müstakil Tapulu,Evet,-,1685000.0,2,1
Turgutlu,135,-,-,-,-,Yok,Yok,Yok,-,-,-,-,-,2900000.0,3,1
Yunusemre,100,1,1. Kat,4 Yaşında,Kombi,Var,Var,Var,-,Mülk Sahibi,Kat İrtifakı,Hayır,-,3300000.0,2,1
Turgutlu,110,1,1. Kat,1 Yaşında,Kombi,Yok,Var,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,3500000.0,2,1
Salihli,110,1,2. Kat,Sıfır Bina,Yerden Isıtma,Var,Var,Yok,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,3800000.0,2,1
Salihli,120,1,3. Kat,1 Yaşında,Kombi,Var,Var,Var,-,Boş,Kat Mülkiyeti,Hayır,Eşyalı Değil,3425000.0,3,1
Akhisar,125,1,3. Kat,2 Yaşında,Kombi,Yok,Var,Yok,Sıfır,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,3850000.0,3,1
Akhisar,130,1,1. Kat,1 Yaşında,Kombi,Yok,Var,Var,İkinci El,Mülk Sahibi,Kat İrtifakı,Evet,Eşyalı Değil,3500000.0,3,1
Salihli,120,1,-,15 Yaşında,Soba,Yok,Var,Var,İkinci El,Mülk Sahibi,Kat İrtifakı,Hayır,Eşyalı Değil,7000000.0,3,1
Salihli,135,1,4. Kat,Sıfır Bina,Isıtma Yok,Var,Var,Var,Sıfır,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,5700000.0,3,1
Yunusemre,140,2,2. Kat,5 Yaşında,Kombi,Yok,Var,Yok,İkinci El,-,Müstakil Tapulu,Evet,-,4600000.0,3,1
Alasehir,58,1,2. Kat,4 Yaşında,Klima,Var,Yok,Yok,-,Boş,Kat Mülkiyeti,Hayır,Eşyalı,2100000.0,1,1
Turgutlu,135,1,4. Kat,16 Yaşında,Kombi,Yok,Yok,Yok,-,Kiracılı,Müstakil Tapulu,Hayır,Eşyalı Değil,3750000.0,3,1
Akhisar,140,2,3. Kat,Sıfır Bina,Kombi,Yok,Yok,Var,-,Boş,Kat Mülkiyeti,Evet,Eşyalı Değil,4550000.0,3,1
Akhisar,132,2,1. Kat,Sıfır Bina,Kombi,Yok,Yok,Var,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,4100000.0,3,1
Turgutlu,150,2,2. Kat,Sıfır Bina,Yerden Isıtma,Var,Var,Var,-,Boş,Kat Mülkiyeti,Evet,Eşyalı Değil,6000000.0,3,1
Akhisar,95,1,4. Kat,Sıfır Bina,Kombi,Yok,Var,Var,Sıfır,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,2950000.0,2,1
Turgutlu,100,1,3. Kat,Sıfır Bina,Yerden Isıtma,Var,Var,Var,-,Boş,Kat Mülkiyeti,Evet,Eşyalı Değil,3490000.0,2,1
Yunusemre,130,1,3. Kat,21 Yaşında,Kombi,Yok,Var,Var,İkinci El,Boş,Kat İrtifakı,Evet,Eşyalı Değil,4150000.0,3,1
Turgutlu,180,2,3. Kat,15 Yaşında,Kombi,Var,Var,Var,İkinci El,Boş,Kat Mülkiyeti,Hayır,Eşyalı,4750000.0,3,1
Sehzadeler,115,1,3. Kat,26 Yaşında,Kombi,Yok,Var,Yok,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,3875000.0,3,1
Turgutlu,200,1,1. Kat,21 Yaşında,Kombi,Var,Yok,Yok,-,Mülk Sahibi,Kat İrtifakı,Hayır,Eşyalı Değil,5400000.0,4,1
Sehzadeler,127,1,6. Kat,15 Yaşında,Kombi,Var,Var,Var,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Evet,Eşyalı Değil,5450000.0,3,1
Soma,135,1,Yüksek Giriş,11 Yaşında,Jeotermal Isıtm...,Var,Yok,Var,-,-,Kat Mülkiyeti,Evet,Eşyalı Değil,3875000.0,3,1
Yunusemre,85,1,2. Kat,1 Yaşında,Yerden Isıtma,Yok,Var,Var,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,3900000.0,2,1
Turgutlu,125,1,4. Kat,6 Yaşında,Kombi,Var,Yok,Var,-,Kiracılı,Kat Mülkiyeti,Evet,Eşyalı Değil,3500000.0,3,1
Yunusemre,80,1,Bahçe Katı,3 Yaşında,Kombi,Yok,Yok,Yok,-,Mülk Sahibi,Kat İrtifakı,Hayır,Eşyalı Değil,5750000.0,2,1
Salihli,135,2,5. Kat,Sıfır Bina,Yerden Isıtma,Yok,Var,Var,Sıfır,Boş,Kat İrtifakı,-,Eşyalı Değil,4150000.0,3,1
Akhisar,105,1,2. Kat,5 Yaşında,Kombi,Yok,Var,Yok,-,Kiracılı,Kat İrtifakı,Hayır,Eşyalı,3900000.0,2,1
Turgutlu,135,1,2. Kat,6 Yaşında,Kombi,Yok,Yok,Yok,-,Boş,Kat Mülkiyeti,Evet,Eşyalı Değil,4600000.0,3,1
Turgutlu,115,1,3. Kat,16 Yaşında,Kombi,Var,Var,Var,-,Mülk Sahibi,Kat Mülkiyeti,Hayır,Eşyalı Değil,3950000.0,2,1
Turgutlu,102,2,5. Kat,Sıfır Bina,Yerden Isıtma,Yok,Var,Var,Sıfır,Boş,Kat İrtifakı,Evet,Eşyalı Değil,4100000.0,2,1
Salihli,175,1,2. Kat,12 Yaşında,Kombi,Yok,Var,Yok,İkinci El,Mülk Sahibi,Kat İrtifakı,Hayır,Eşyalı Değil,6500000.0,3,1
Yunusemre,95,1,Yüksek Giriş,4 Yaşında,Kombi,Var,Yok,Yok,-,Mülk Sahibi,Kat İrtifakı,Evet,Eşyalı Değil,3700000.0,2,1
Salihli,160,2,Kot 2,5 Yaşında,Kombi,Yok,Yok,Var,-,Mülk Sahibi,Kat İrtifakı,Evet,Eşyalı Değil,5500000.0,3,1
Turgutlu,200,2,4. Kat,Sıfır Bina,Kombi,Yok,Yok,Var,-,Boş,Kat Mülkiyeti,Hayır,Eşyalı Değil,4440000.0,4,1
Turgutlu,134,2,Ara Kat,Sıfır Bina,Kombi,Yok,Var,Var,-,-,Kat Mülkiyeti,Hayır,Eşyalı Değil,5600000.0,3,1
Sehzadeler,125,1,Ara Kat,25 Yaşında,Kombi,Var,Var,Yok,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,Eşyalı Değil,4700000.0,3,1
Yunusemre,95,1,2. Kat,1 Yaşında,Yerden Isıtma,Var,Var,Yok,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,3500000.0,2,1
Yunusemre,280,3,5. Kat,1 Yaşında,Kombi,Var,Var,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,5250000.0,5,1
Turgutlu,130,1,2. Kat,Sıfır Bina,Kombi,Var,Var,Var,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,4750000.0,3,1
Turgutlu,130,1,4. Kat,6 Yaşında,Kombi,Yok,Yok,Var,-,Kiracılı,Kat Mülkiyeti,Hayır,Eşyalı Değil,3490000.0,3,1
Turgutlu,155,2,4. Kat,11 Yaşında,Kombi,Var,Var,Var,-,Boş,Kat Mülkiyeti,Evet,Eşyalı Değil,4500000.0,3,1
Yunusemre,250,3,4. Kat,4 Yaşında,Kombi,Yok,Yok,Yok,-,Mülk Sahibi,Kat İrtifakı,Evet,Eşyalı Değil,5000000.0,5,1
Yunusemre,130,1,3. Kat,21 Yaşında,Kombi,Yok,Var,Var,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,4500000.0,3,1
Yunusemre,95,1,Yüksek Giriş,11 Yaşında,Kombi,Yok,Var,Var,-,Mülk Sahibi,Kat Mülkiyeti,Evet,Eşyalı Değil,4250000.0,2,1
Sehzadeler,60,1,Zemin,25 Yaşında,Doğalgaz Sobası,Yok,Yok,Yok,İkinci El,Boş,Kat İrtifakı,Evet,Eşyalı Değil,2550000.0,1,1
Yunusemre,85,1,Yüksek Giriş,1 Yaşında,Kombi,Yok,Var,Var,-,Boş,Kat Mülkiyeti,Evet,Eşyalı Değil,3050000.0,2,1
Turgutlu,75,1,Bahçe Katı,4 Yaşında,Klima,Yok,Yok,Yok,-,Boş,Kooperatiften H...,Hayır,Eşyalı,2500000.0,2,1
Yunusemre,120,1,Ara Kat,25 Yaşında,Kombi,Var,Var,Yok,İkinci El,Boş,Kat Mülkiyeti,Evet,Eşyalı Değil,4350000.0,3,1
Yunusemre,85,1,Yüksek Giriş,1 Yaşında,Kombi,Yok,Var,Yok,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,2900000.0,2,1
Yunusemre,135,1,3. Kat,1 Yaşında,Kombi,Var,Var,Var,-,Mülk Sahibi,Kat İrtifakı,Hayır,Eşyalı Değil,4250000.0,3,1
Yunusemre,180,2,2. Kat,1 Yaşında,Kombi,Yok,Var,Yok,-,Mülk Sahibi,Kat İrtifakı,Hayır,Eşyalı Değil,6700000.0,4,1
Yunusemre,50,1,2. Kat,7 Yaşında,Kombi,Yok,Yok,Var,İkinci El,Boş,Kat İrtifakı,-,Eşyalı,2650000.0,1,1
Yunusemre,90,1,2. Kat,1 Yaşında,Kombi,Yok,Yok,Var,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,3900000.0,2,1
Yunusemre,135,-,-,-,-,Yok,Yok,Yok,-,-,-,-,-,4650000.0,3,1
Yunusemre,280,2,4. Kat,22 Yaşında,Kombi,Var,Var,Var,İkinci El,Mülk Sahibi,Kat İrtifakı,Evet,Eşyalı Değil,6000000.0,4,1
Akhisar,92,1,4. Kat,1 Yaşında,Kombi,Yok,Var,Yok,-,Kiracılı,Kat Mülkiyeti,Hayır,Eşyalı Değil,2550000.0,2,0
Sehzadeler,80,1,2. Kat,21 Yaşında,Kombi,Yok,Var,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,2950000.0,2,1
Akhisar,90,2,2. Kat,1 Yaşında,Kombi,Yok,Var,Var,-,Boş,Kat Mülkiyeti,Evet,Eşyalı Değil,3600000.0,2,1
Akhisar,225,2,-,Sıfır Bina,Yerden Isıtma,Var,Yok,Var,-,-,Müstakil Tapulu,Hayır,Eşyalı Değil,14950000.0,5,1
Turgutlu,130,2,3. Kat,Sıfır Bina,Kombi,Var,Var,Yok,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,4500000.0,3,1
Salihli,145,1,3. Kat,20 Yaşında,Kombi,Yok,Var,Var,İkinci El,-,Kat Mülkiyeti,Hayır,-,4600000.0,3,1
Turgutlu,130,1,3. Kat,1 Yaşında,Yerden Isıtma,Var,Var,Yok,-,Boş,Kat İrtifakı,Hayır,-,4250000.0,3,1
Salihli,160,1,6. Kat,21 Yaşında,Kombi,Var,Var,Var,-,Mülk Sahibi,Kat Mülkiyeti,Hayır,Eşyalı Değil,3500000.0,3,1
Turgutlu,310,3,5. Kat,Sıfır Bina,Kombi,Yok,Var,Var,-,Boş,Kat Mülkiyeti,Evet,Eşyalı Değil,5500000.0,5,1
Yunusemre,250,2,4. Kat,1 Yaşında,Kombi,Var,Var,Var,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,4740000.0,4,2
Sehzadeler,120,1,3. Kat,25 Yaşında,Kombi,Var,Var,Yok,İkinci El,Boş,Kat İrtifakı,Evet,Eşyalı Değil,4800000.0,3,1
Yunusemre,100,1,5. Kat,21 Yaşında,Kombi,Yok,Var,Yok,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,3650000.0,3,1
Turgutlu,130,1,3. Kat,16 Yaşında,Kombi,Var,Var,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,3600000.0,3,1
Yunusemre,115,2,Yüksek Giriş,1 Yaşında,Kombi,Yok,Yok,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,3500000.0,3,1
Yunusemre,125,1,3. Kat,26 Yaşında,Kombi,Var,Var,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,4150000.0,3,1
Yunusemre,95,1,1. Kat,1 Yaşında,Kombi,Yok,Var,Yok,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,3450000.0,2,1
Turgutlu,141,1,3. Kat,11 Yaşında,Kombi,Yok,Var,Yok,-,Kiracılı,Kat İrtifakı,Hayır,-,2500000.0,3,1
Yunusemre,125,1,2. Kat,4 Yaşında,Kombi,Yok,Yok,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,4250000.0,3,1
Yunusemre,125,1,2. Kat,5 Yaşında,Kombi,Yok,Var,Var,İkinci El,Mülk Sahibi,Müstakil Tapulu,Evet,Eşyalı Değil,4500000.0,3,1
Akhisar,230,2,3. Kat,1 Yaşında,Kombi,Yok,Var,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,4600000.0,5,1
Salihli,116,1,-,5 Yaşında,Soba,Yok,Var,Var,İkinci El,Kiracılı,Kat İrtifakı,Hayır,Eşyalı Değil,7200000.0,2,1
Salihli,231,1,5. Kat,10 Yaşında,Kombi,Yok,Var,Yok,Sıfır,Boş,Kat İrtifakı,-,Eşyalı Değil,3600000.0,3,1
Salihli,135,2,3. Kat,Sıfır Bina,Kombi,Var,Yok,Var,Sıfır,Boş,Kat İrtifakı,Evet,Eşyalı Değil,6200000.0,3,1
Turgutlu,100,1,2. Kat,1 Yaşında,Kombi,Yok,Yok,Var,-,Boş,Kat Mülkiyeti,Hayır,Eşyalı Değil,4200000.0,2,1
Yunusemre,110,1,4. Kat,1 Yaşında,Kombi,Yok,Yok,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,4100000.0,2,1
Yunusemre,85,1,4. Kat,Sıfır Bina,Yerden Isıtma,Yok,Yok,Yok,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,3600000.0,2,1
Yunusemre,100,1,Yüksek Giriş,1 Yaşında,Kombi,Yok,Yok,Var,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,3400000.0,2,1
Turgutlu,125,2,3. Kat,1 Yaşında,Kombi,Var,Var,Yok,-,Boş,Kat Mülkiyeti,Hayır,Eşyalı Değil,3950000.0,3,1
Turgutlu,105,1,2. Kat,Sıfır Bina,Kombi,Yok,Yok,Yok,Sıfır,Boş,Kat Mülkiyeti,-,Eşyalı Değil,4000000.0,2,1
Yunusemre,140,2,Yüksek Giriş,1 Yaşında,Kombi,Yok,Yok,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,4100000.0,3,1
Sehzadeler,140,1,1. Kat,25 Yaşında,Kombi,Var,Var,Yok,İkinci El,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,3900000.0,3,1
Turgutlu,75,1,2. Kat,11 Yaşında,Kombi,Yok,Yok,Yok,-,Boş,Kat Mülkiyeti,Hayır,Eşyalı Değil,1600000.0,2,1
Akhisar,135,1,1. Kat,Sıfır Bina,Kombi,Yok,Var,Var,-,Boş,Kat Mülkiyeti,Evet,Eşyalı Değil,3250000.0,3,1
Sehzadeler,195,1,Ara Kat,Sıfır Bina,Kombi,Var,Var,Yok,Sıfır,Boş,Kat Mülkiyeti,Hayır,Eşyalı Değil,5200000.0,5,1
Yunusemre,140,1,2. Kat,6 Yaşında,Kombi,Yok,Var,Var,-,Kiracılı,Kat İrtifakı,Hayır,Eşyalı Değil,4300000.0,3,1
Yunusemre,105,1,4. Kat,5 Yaşında,Kombi,Yok,Yok,Var,-,Mülk Sahibi,Kat İrtifakı,Hayır,Eşyalı Değil,3650000.0,2,1
Turgutlu,90,1,Ara Kat,7 Yaşında,Kombi,Yok,Yok,Yok,İkinci El,Kiracılı,Kat İrtifakı,Hayır,Eşyalı Değil,2690000.0,2,1
Salihli,100,1,2. Kat,25 Yaşında,Kombi,Yok,Var,Yok,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,Eşyalı Değil,3300000.0,2,1
Turgutlu,120,1,2. Kat,5 Yaşında,Kombi,Yok,Var,Var,-,Boş,Müstakil Tapulu,Hayır,Eşyalı Değil,3750000.0,3,1
Saruhanli,120,1,3. Kat,1 Yaşında,Kombi,Yok,Var,Yok,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,3695000.0,3,1
Yunusemre,158,1,2. Kat,30 Yaşında,Kombi,Var,Var,Yok,İkinci El,Mülk Sahibi,Kat İrtifakı,Evet,Eşyalı Değil,6600000.0,3,1
Yunusemre,114,1,6. Kat,Sıfır Bina,Kombi,Yok,Var,Var,-,Mülk Sahibi,Kat İrtifakı,Evet,Eşyalı Değil,8600000.0,3,1
Saruhanli,140,1,Bahçe Katı,6 Yaşında,Soba,Yok,Yok,Yok,-,Mülk Sahibi,Müstakil Tapulu,Hayır,Eşyalı,2750000.0,3,1
Yunusemre,160,1,Yüksek Giriş,25 Yaşında,Kombi,Yok,Var,Var,İkinci El,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,3950000.0,3,1
Akhisar,140,2,2. Kat,Sıfır Bina,Kombi,Yok,Yok,Yok,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,3850000.0,3,1
Akhisar,96,1,2. Kat,Sıfır Bina,Kombi,Var,Var,Var,Sıfır,Boş,Kat İrtifakı,Hayır,Eşyalı,3550000.0,2,1
Akhisar,210,2,3. Kat,3 Yaşında,Kombi,Var,Yok,Var,-,Mülk Sahibi,Kat İrtifakı,Evet,Eşyalı Değil,6500000.0,4,1
Yunusemre,95,1,Yüksek Giriş,Sıfır Bina,Kombi,Yok,Var,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,3850000.0,2,1
Yunusemre,145,1,3. Kat,3 Yaşında,Kombi,Yok,Yok,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,4500000.0,3,1
Yunusemre,83,1,4. Kat,Sıfır Bina,Kombi,Yok,Var,Yok,Sıfır,Boş,Kat İrtifakı,Hayır,Eşyalı,3400000.0,2,1
Akhisar,250,2,4. Kat,5 Yaşında,Kombi,Yok,Var,Var,-,Mülk Sahibi,Kat İrtifakı,Evet,Eşyalı Değil,5250000.0,5,1
Yunusemre,145,1,3. Kat,Sıfır Bina,Kombi,Var,Var,Var,Sıfır,Boş,Kat İrtifakı,Evet,Eşyalı Değil,5000000.0,3,1
Yunusemre,130,1,4. Kat,4 Yaşında,Kombi,Yok,Var,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,4350000.0,3,1
Yunusemre,105,1,4. Kat,21 Yaşında,Kombi,Yok,Var,Var,-,Boş,Müstakil Tapulu,Evet,Eşyalı Değil,3890000.0,2,1
Yunusemre,95,1,4. Kat,1 Yaşında,Kombi,Yok,Var,Yok,-,Kiracılı,Kat İrtifakı,Evet,Eşyalı Değil,3200000.0,2,1
Yunusemre,80,1,2. Kat,Sıfır Bina,Kombi,Yok,Yok,Yok,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,3500000.0,2,1
Koprubasi,188,1,-,20 Yaşında,Kombi,Yok,Yok,Yok,-,-,Müstakil Tapulu,-,-,870000.0,2,2
Yunusemre,180,2,5. Kat,4 Yaşında,Kombi,Var,Var,Yok,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,4400000.0,4,1
Turgutlu,135,1,3. Kat,21 Yaşında,Kombi,Yok,Yok,Yok,-,Kiracılı,Kat İrtifakı,Hayır,Eşyalı Değil,2500000.0,3,1
Yunusemre,150,2,2. Kat,4 Yaşında,Kombi,Var,Var,Yok,-,Kiracılı,Kat İrtifakı,Evet,Eşyalı Değil,5750000.0,3,1
Yunusemre,60,1,3. Kat,1 Yaşında,Kombi,Yok,Var,Var,-,Boş,Kat İrtifakı,Hayır,-,3500000.0,1,1
Turgutlu,130,1,4. Kat,Sıfır Bina,Kombi,Var,Var,Var,-,Boş,Kat Mülkiyeti,Hayır,Eşyalı Değil,4250000.0,3,1
Akhisar,140,1,2. Kat,1 Yaşında,Yerden Isıtma,Yok,Var,Yok,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,4100000.0,3,1
Yunusemre,100,2,2. Kat,Sıfır Bina,Yerden Isıtma,Yok,Var,Yok,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,3950000.0,2,1
Yunusemre,85,1,Yüksek Giriş,Sıfır Bina,Kombi,Yok,Var,Yok,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,3650000.0,2,1
Yunusemre,90,1,3. Kat,Sıfır Bina,Kombi,Yok,Yok,Yok,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,3500000.0,2,1
Turgutlu,105,1,2. Kat,Sıfır Bina,Kombi,Yok,Yok,Yok,-,Boş,Kat Mülkiyeti,Evet,Eşyalı Değil,4000000.0,2,1
Yunusemre,65,1,2. Kat,Sıfır Bina,Kombi,Yok,Yok,Yok,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,2800000.0,1,1
Turgutlu,140,2,2. Kat,Sıfır Bina,Yerden Isıtma,Yok,Yok,Var,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,6800000.0,3,1
Turgutlu,130,1,4. Kat,11 Yaşında,Kombi,Var,Var,Var,-,Kiracılı,Kat Mülkiyeti,Hayır,Eşyalı Değil,2350000.0,3,1
Turgutlu,155,1,1. Kat,5 Yaşında,Yerden Isıtma,Var,Yok,Yok,-,Mülk Sahibi,Tapu Yok,Hayır,Eşyalı Değil,5500000.0,3,1
Turgutlu,115,1,En Üst Kat,25 Yaşında,Soba,Yok,Yok,Yok,İkinci El,Kiracılı,Kat İrtifakı,Hayır,Eşyalı Değil,2000000.0,2,1
Sehzadeler,140,2,4. Kat,26 Yaşında,Kombi,Var,Var,Var,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,5700000.0,3,1
Yunusemre,100,1,1. Kat,1 Yaşında,Kombi,Var,Var,Var,-,Boş,Kat İrtifakı,Evet,Eşyalı Değil,3850000.0,3,1
Yunusemre,150,1,4. Kat,6 Yaşında,Kombi,Var,Var,Yok,-,Boş,Kat İrtifakı,Hayır,Eşyalı Değil,5150000.0,3,1
Akhisar,125,1,1. Kat,Sıfır Bina,Kombi,Var,Var,Var,Sıfır,Boş,Kat İrtifakı,-,Eşyalı Değil,4000000.0,3,1
Yunusemre,115,1,2. Kat,25 Yaşında,Kombi,Var,Var,Var,İkinci El,Boş,Kat Mülkiyeti,Evet,Eşyalı Değil,3800000.0,3,1
Yunusemre,130,1,4. Kat,25 Yaşında,Kombi,Yok,Var,Var,-,-,Kat İrtifakı,Evet,-,4275000.0,3,1
Yunusemre,90,1,4. Kat,6 Yaşında,Kombi,Yok,Yok,Yok,-,Kiracılı,Kat İrtifakı,Evet,Eşyalı Değil,3350000.0,2,1
