M2,Banyo,Bina_Yasi,Balkon,Asansor,Garaj,Takas,Eşya Durumu,Fiyat,oda_sayisi,salon_sayisi,Kat,Isinma,yapi_durumu,Kullanim_Boş,Kullanim_Kiracılı,Kullanim_Mülk Sahibi,tapu_durumu,Ilce_Akhisar,Ilce_Alasehir,Ilce_Demirci,Ilce_Gordes,Ilce_Kirkagac,Ilce_Koprubasi,Ilce_Kula,Ilce_Salihli,Ilce_Sarigol,Ilce_Saruhanli,Ilce_Sehzadeler,Ilce_Selendi,Ilce_Soma,Ilce_Turgutlu,Ilce_Yunusemre
95,1,5,0,0,0,0,0,2925000.0,2,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,1,0,0,1,1,0,0,3800000.0,2,1,1.0,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,1,21,1,0,0,1,0,4500000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
567,1,1,0,0,0,0,0,6000000.0,2,1,3.0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105,2,17,1,0,0,1,0,4750000.0,2,1,3.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60,1,1,1,0,1,1,0,3400000.0,1,1,1.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2,0,0,0,0,1,0,5500000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,2,6,1,1,1,0,0,4600000.0,3,1,1.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,31,1,1,0,0,0,3575000.0,3,1,1.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
134,1,25,0,0,1,1,0,3499000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,2,0,1,1,1,0,0,3950000.0,3,1,3.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2,1,0,0,1,0,0,5175000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
135,2,0,1,1,1,0,0,6500000.0,3,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,3,0,1,1,1,1,0,7000000.0,5,1,3.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2,1,1,1,1,0,0,6050000.0,3,1,5.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,1,5,1,1,0,0,0,3050000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,1,5,0,0,0,0,0,3600000.0,3,1,4.0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400,1,11,0,1,0,0,1,3725000.0,2,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70,1,0,0,1,1,1,0,2950000.0,1,1,0.5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,0,0,1,1,0,0,4000000.0,2,1,1.0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,6,0,1,0,1,0,3100000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,2,11,1,1,1,0,0,3090000.0,3,1,3.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,1,0,1,1,1,0,0,3900000.0,3,1,-2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
230,2,5,0,0,1,0,0,6250000.0,6,2,4.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,1,4,0,0,1,1,0,2910000.0,2,1,0.5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,1,25,0,1,0,1,0,2800000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,1,4,1,0,0,0,0,2650000.0,2,1,0.5,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
130,1,3,0,1,1,0,0,4200000.0,3,1,1.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,6,0,1,0,1,0,3800000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,2,6,1,0,0,1,0,4100000.0,5,1,4.0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,1,25,0,1,0,0,0,2750000.0,2,1,3.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
153,1,8,1,0,0,0,0,3900000.0,3,1,2.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,1,0,0,1,1,1,0,3200000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,1,11,0,1,0,0,0,3900000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,1,1,1,1,1,1,0,3675000.0,2,1,1.0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185,2,2,1,1,1,0,0,5500000.0,4,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,1,21,1,0,0,0,0,1850000.0,2,1,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,2,40,0,0,1,0,0,4400000.0,4,2,3.0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,2,1,0,0,1,1,0,3500000.0,2,1,1.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1,30,1,1,0,0,0,2100000.0,2,1,5.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,1,0,0,0,0,1,0,2670000.0,1,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,0,0,1,1,0,0,3200000.0,2,1,2.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,7,0,1,1,0,0,2750000.0,2,1,4.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175,2,0,1,1,1,0,0,7000000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,1,5,0,0,1,0,0,5250000.0,3,1,3.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1,1,0,1,0,0,0,3300000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,6,0,0,1,1,0,3500000.0,2,1,2.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,1,16,1,1,1,1,0,2600000.0,3,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
135,2,0,1,1,1,1,0,4250000.0,3,1,1.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1,5,1,0,0,0,0,2950000.0,2,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,1,6,0,0,0,0,0,3300000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110,1,4,0,0,0,1,0,2850000.0,2,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
215,1,26,1,1,0,0,0,6200000.0,2,1,1.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70,1,0,1,1,0,1,0,3600000.0,2,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180,2,11,0,0,0,1,0,3750000.0,4,1,3.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,1,0,0,1,1,1,0,3075000.0,2,1,1.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,1,1,0,1,0,0,4000000.0,2,1,5.0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110,1,0,0,1,1,0,0,3500000.0,2,1,3.0,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,1,26,1,0,0,0,0,2675000.0,3,1,4.0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125,1,31,0,1,1,0,0,3350000.0,3,1,4.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,1,0,1,0,0,0,0,3400000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,2,5,1,1,1,1,0,6500000.0,3,1,3.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180,1,21,0,1,1,0,0,3750000.0,4,1,3.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1,25,0,1,0,1,0,5195000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,1,30,1,0,0,1,0,3975000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,1,0,1,1,1,0,0,2950000.0,2,1,1.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,21,1,0,0,0,0,4100000.0,3,1,5.0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,3,0,1,0,0,0,4900000.0,2,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,2,0,0,1,1,1,0,6250000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,1,23,0,1,1,0,0,4150000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165,2,0,1,1,1,0,0,7000000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,1,0,1,1,1,1,0,4600000.0,3,1,1.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,1,1,0,0,0,0,1,2499999.0,1,1,5.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,1,1,1,1,1,0,0,5650000.0,3,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
135,1,0,0,1,0,0,0,4750000.0,3,1,3.0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,1,6,0,1,0,0,0,3750000.0,2,1,5.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,2,0,1,1,1,0,0,4200000.0,3,1,1.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,20,0,0,0,0,0,3375000.0,3,1,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
178,2,1,1,1,0,0,0,6625000.0,3,1,1.0,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,2,0,0,1,1,0,0,4450000.0,3,1,3.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,1,13,0,1,0,1,0,3150000.0,3,1,-0.5,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105,1,0,0,1,0,1,0,3650000.0,2,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180,1,18,0,0,0,0,0,3250000.0,2,1,3.0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,1,0,1,1,1,0,0,3450000.0,2,1,1.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,5,0,0,0,0,0,3000000.0,3,1,3.0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,1,0,0,1,1,0,0,4200000.0,2,1,4.0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,1,0,0,0,0,1,0,5500000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,1,26,1,1,1,0,0,4000000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,1,0,0,1,1,1,0,4500000.0,2,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220,2,8,0,1,0,1,0,4900000.0,5,1,5.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,31,1,1,1,1,0,3750000.0,2,1,4.0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110,1,0,0,1,1,0,0,3300000.0,2,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,1,6,1,1,1,1,0,4980000.0,2,1,4.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,1,4,0,1,1,0,0,3250000.0,2,1,1.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,30,1,1,0,0,0,3050000.0,2,1,3.0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,1,0,0,0,0,1,0,4800000.0,2,1,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,1,1,1,1,1,1,0,3850000.0,2,1,4.0,3,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152,2,1,0,0,1,0,0,4800000.0,3,1,1.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2,0,1,1,1,0,0,4000000.0,2,1,12.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175,2,3,0,1,1,1,0,3950000.0,3,1,5.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,2,10,1,1,1,0,0,3950000.0,4,1,5.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
321,1,31,0,1,1,0,0,6000000.0,2,1,0.0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2,15,1,1,1,1,0,4950000.0,4,1,4.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,1,30,0,0,0,0,0,2600000.0,2,1,3.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150,1,21,0,0,0,1,0,3000000.0,3,1,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,2,16,0,1,0,1,0,6950000.0,3,1,5.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130,1,1,1,1,0,0,0,3375000.0,3,1,5.0,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140,1,27,1,1,1,0,0,3850000.0,3,1,4.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58,1,0,0,0,0,0,0,2100000.0,1,1,3.0,3,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,25,1,0,0,0,0,5750000.0,3,1,3.0,1,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140,1,4,0,1,1,1,0,3350000.0,3,1,2.0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2,11,1,0,0,1,0,6500000.0,4,1,5.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,1,0,0,1,1,0,0,3750000.0,2,1,3.0,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,2,10,0,0,0,0,0,7700000.0,6,1,3.0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,9,0,0,0,0,0,1775000.0,2,1,5.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135,1,6,0,0,0,0,0,4200000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,1,16,1,1,1,1,0,5800000.0,3,2,1.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,1,0,0,1,0,0,0,4200000.0,2,1,2.0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,1,3,0,1,1,1,0,6300000.0,3,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,1,0,0,0,1,0,0,2600000.0,1,1,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,1,0,0,1,1,0,0,4500000.0,3,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,1,1,0,0,1,0,0,3180000.0,2,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,2,14,0,0,0,0,0,4500000.0,3,1,3.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
220,1,35,0,0,0,0,0,2750000.0,3,1,3.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135,1,6,0,0,0,0,0,3150000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,2,0,1,1,1,0,0,4200000.0,3,1,1.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1,30,0,0,0,1,1,2700000.0,4,2,3.0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
362,1,12,0,1,1,1,0,2500000.0,3,1,1.0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,0,0,1,0,0,0,3800000.0,3,1,3.0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,1,30,0,1,1,1,0,3100000.0,3,1,5.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230,1,21,0,0,0,0,0,4000000.0,5,1,4.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2,0,1,0,1,0,0,6250000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,1,10,1,1,1,0,0,2950000.0,3,1,5.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1,26,1,0,0,1,0,3100000.0,3,1,4.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,1,26,0,1,0,1,0,4950000.0,3,1,2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
240,2,3,0,0,1,1,0,5250000.0,5,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,0,0,0,0,0,0,4400000.0,2,1,3.0,3,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,5,0,0,0,1,0,2980000.0,2,1,3.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120,2,2,0,0,0,0,0,4000000.0,2,1,5.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380,2,0,0,0,0,0,0,6200000.0,5,1,4.0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2,0,1,1,0,0,0,4750000.0,2,1,2.0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,1,5,1,0,1,0,0,3150000.0,2,1,-2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,9,0,1,0,0,0,2870000.0,2,1,-2.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
185,1,20,0,1,1,0,0,4650000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110,1,0,1,1,1,0,0,3350000.0,2,1,1.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,2,11,1,1,1,1,0,6390000.0,3,1,11.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,1,11,1,1,1,1,0,6750000.0,3,1,0.5,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,2,0,0,1,1,1,0,5350000.0,3,1,1.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,1,6,0,0,0,0,0,4400000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,1,16,0,0,0,0,0,3200000.0,3,1,4.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,1,21,0,1,1,1,0,3190000.0,3,1,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,1,1,0,1,0,0,0,2550000.0,2,0,4.0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,20,1,0,0,1,0,2750000.0,2,1,3.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,1,11,0,1,1,0,0,3080000.0,2,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,1,25,0,0,0,0,0,3000000.0,1,1,3.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,15,0,1,0,1,0,3285000.0,3,1,4.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
152,1,31,0,0,0,1,0,350000.0,3,1,0.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,1,1,0,1,1,0,0,3300000.0,3,1,1.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,1,11,0,0,0,0,0,3000000.0,3,1,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,2,1,1,1,1,0,0,4200000.0,2,1,1.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
429,1,16,0,0,0,1,0,2500000.0,2,1,0.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,1,11,1,0,1,0,0,3150000.0,3,1,3.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103,1,33,0,0,0,0,0,1275000.0,1,1,3.0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,25,0,1,0,0,0,3000000.0,3,1,0.0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
135,1,6,0,0,0,0,0,4200000.0,3,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120,1,11,0,0,0,1,0,985000.0,1,1,0.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
155,1,25,0,1,1,0,0,4600000.0,3,1,0.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90,1,31,0,1,0,0,0,1350000.0,2,1,4.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,5,0,0,0,0,0,3650000.0,3,1,2.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260,2,5,1,0,0,1,0,4200000.0,6,2,5.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
130,1,16,0,1,1,0,0,2900000.0,2,1,0.0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,1,26,1,0,1,0,0,3250000.0,2,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,1,11,1,1,0,1,0,4650000.0,3,1,3.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,1,1,0,0,1,1,0,3600000.0,2,1,3.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,1,0,0,0,1,1,0,3250000.0,2,1,3.0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,3,31,0,0,0,0,0,3450000.0,7,2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105,1,1,0,1,1,0,1,3420000.0,2,1,2.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,1,35,0,0,0,0,0,1600000.0,1,1,1.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,0,0,0,1,1,1,2650000.0,1,1,0.5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,1,0,1,0,1,1,0,5500000.0,2,1,2.0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,1,6,0,0,0,0,0,1650000.0,2,1,0.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,1,21,0,0,0,0,0,2050000.0,2,1,1.0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,1,1,0,1,0,0,0,2650000.0,1,1,1.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,1,0,0,1,1,0,0,2900000.0,2,1,2.0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,21,0,1,0,0,0,2650000.0,2,1,0.5,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,6,0,0,0,0,0,2750000.0,2,1,3.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,27,0,0,0,1,0,1550000.0,2,1,3.0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,1,0,0,1,1,1,0,2500000.0,1,0,0.5,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,1,26,0,1,0,1,0,3950000.0,3,1,0.5,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115,1,0,1,0,1,0,0,3475000.0,2,1,4.0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
